Date,Category,Count
08/30/2024,Logan,633
08/31/2024,Dokker,398
08/31/2024,Duster,999
08/31/2024,Jogger,872
08/31/2024,Lodgy,239
08/31/2024,Logan,763
09/01/2024,Dokker,254
09/01/2024,Duster,628
09/01/2024,Jogger,475
09/01/2024,Lodgy,166
09/01/2024,Logan,381
09/02/2024,Dokker,311
09/02/2024,Duster,659
09/02/2024,Jogger,595
09/02/2024,Lodgy,175
09/02/2024,Logan,484
09/03/2024,Dokker,279
09/03/2024,Duster,604
09/03/2024,Jogger,553
09/03/2024,Lodgy,172
09/03/2024,Logan,415
09/04/2024,Dokker,275
09/04/2024,Duster,698
09/04/2024,Jogger,543
09/04/2024,Lodgy,179
09/04/2024,Logan,458
09/05/2024,Dokker,333
09/05/2024,Duster,722
09/05/2024,Jogger,698
09/05/2024,Lodgy,209
09/05/2024,Logan,533
09/06/2024,Dokker,426
09/06/2024,Duster,875
09/06/2024,Jogger,691
09/06/2024,Lodgy,225
09/06/2024,Logan,674
09/07/2024,Dokker,448
09/07/2024,Duster,999
09/07/2024,Jogger,761
09/07/2024,Lodgy,283
09/07/2024,Logan,707
09/08/2024,Dokker,222
09/08/2024,Duster,540
09/08/2024,Jogger,507
09/08/2024,Lodgy,153
09/08/2024,Logan,436
09/09/2024,Dokker,302
09/09/2024,Duster,776
09/09/2024,Jogger,622
09/09/2024,Lodgy,170
09/09/2024,Logan,512
09/10/2024,Dokker,261
09/10/2024,Duster,629
09/10/2024,Jogger,557
09/10/2024,Lodgy,185
09/10/2024,Logan,442
09/11/2024,Dokker,325
09/11/2024,Duster,721
09/11/2024,Jogger,631
09/11/2024,Lodgy,189
09/11/2024,Logan,525
09/12/2024,Dokker,333
09/12/2024,Duster,793
09/12/2024,Jogger,585
09/12/2024,Lodgy,197
09/12/2024,Logan,560
09/13/2024,Dokker,415
09/13/2024,Duster,962
09/13/2024,Jogger,784
09/13/2024,Lodgy,223
09/13/2024,Logan,593
09/14/2024,Dokker,470
09/14/2024,Duster,999
09/14/2024,Jogger,770
09/14/2024,Lodgy,248
09/14/2024,Logan,728
09/15/2024,Dokker,226
09/15/2024,Duster,581
09/15/2024,Jogger,475
09/15/2024,Lodgy,146
09/15/2024,Logan,412
09/16/2024,Dokker,323
09/16/2024,Duster,713
09/16/2024,Jogger,601
09/16/2024,Lodgy,180
09/16/2024,Logan,489
09/17/2024,Dokker,284
09/17/2024,Duster,695
09/17/2024,Jogger,491
09/17/2024,Lodgy,156
09/17/2024,Logan,494
09/18/2024,Dokker,323
09/18/2024,Duster,769
09/18/2024,Jogger,594
09/18/2024,Lodgy,178
09/18/2024,Logan,496
09/19/2024,Dokker,357
09/19/2024,Duster,806
09/19/2024,Jogger,634
09/19/2024,Lodgy,192
09/19/2024,Logan,500
09/20/2024,Dokker,398
09/20/2024,Duster,999
09/20/2024,Jogger,840
09/20/2024,Lodgy,239
09/20/2024,Logan,645
09/21/2024,Dokker,414
09/21/2024,Duster,999
09/21/2024,Jogger,891
09/21/2024,Lodgy,253
09/21/2024,Logan,686
09/22/2024,Dokker,224
09/22/2024,Duster,585
09/22/2024,Jogger,523
09/22/2024,Lodgy,145
09/22/2024,Logan,423
09/23/2024,Dokker,274
09/23/2024,Duster,666
09/23/2024,Jogger,582
09/23/2024,Lodgy,187
09/23/2024,Logan,450
09/24/2024,Dokker,261
09/24/2024,Duster,679
09/24/2024,Jogger,500
09/24/2024,Lodgy,182
09/24/2024,Logan,458
09/25/2024,Dokker,280
09/25/2024,Duster,778
09/25/2024,Jogger,613
09/25/2024,Lodgy,184
09/25/2024,Logan,446
09/26/2024,Dokker,351
09/26/2024,Duster,794
09/26/2024,Jogger,668
09/26/2024,Lodgy,193
09/26/2024,Logan,539
09/27/2024,Dokker,357
09/27/2024,Duster,964
09/27/2024,Jogger,706
09/27/2024,Lodgy,229
09/27/2024,Logan,657
09/28/2024,Dokker,467
09/28/2024,Duster,999
09/28/2024,Jogger,853
09/28/2024,Lodgy,262
09/28/2024,Logan,658
09/29/2024,Dokker,234
09/29/2024,Duster,607
09/29/2024,Jogger,511
09/29/2024,Lodgy,151
09/29/2024,Logan,417
09/30/2024,Dokker,322
09/30/2024,Duster,683
09/30/2024,Jogger,589
09/30/2024,Lodgy,177
09/30/2024,Logan,475
10/01/2024,Dokker,322
10/01/2024,Duster,872
10/01/2024,Jogger,717
10/01/2024,Lodgy,209
10/01/2024,Logan,543
10/02/2024,Dokker,406
10/02/2024,Duster,873
10/02/2024,Jogger,782
10/02/2024,Lodgy,251
10/02/2024,Logan,667
10/03/2024,Dokker,438
10/03/2024,Duster,999
10/03/2024,Jogger,897
10/03/2024,Lodgy,233
10/03/2024,Logan,717
10/04/2024,Dokker,478
10/04/2024,Duster,999
10/04/2024,Jogger,999
10/04/2024,Lodgy,324
10/04/2024,Logan,754
10/05/2024,Dokker,553
10/05/2024,Duster,999
10/05/2024,Jogger,999
10/05/2024,Lodgy,326
10/05/2024,Logan,925
10/06/2024,Dokker,327
10/06/2024,Duster,689
10/06/2024,Jogger,653
10/06/2024,Lodgy,208
10/06/2024,Logan,552
10/07/2024,Dokker,350
10/07/2024,Duster,899
10/07/2024,Jogger,673
10/07/2024,Lodgy,210
10/07/2024,Logan,594
10/08/2024,Dokker,365
10/08/2024,Duster,794
10/08/2024,Jogger,674
10/08/2024,Lodgy,209
10/08/2024,Logan,569
10/09/2024,Dokker,411
10/09/2024,Duster,946
10/09/2024,Jogger,712
10/09/2024,Lodgy,235
10/09/2024,Logan,616
10/10/2024,Dokker,408
10/10/2024,Duster,999
10/10/2024,Jogger,819
10/10/2024,Lodgy,243
10/10/2024,Logan,699
10/11/2024,Dokker,532
10/11/2024,Duster,999
10/11/2024,Jogger,999
10/11/2024,Lodgy,326
10/11/2024,Logan,840
10/12/2024,Dokker,584
10/12/2024,Duster,999
10/12/2024,Jogger,999
10/12/2024,Lodgy,300
10/12/2024,Logan,809
10/13/2024,Dokker,284
10/13/2024,Duster,719
10/13/2024,Jogger,676
10/13/2024,Lodgy,196
10/13/2024,Logan,515
10/14/2024,Dokker,357
10/14/2024,Duster,976
10/14/2024,Jogger,698
10/14/2024,Lodgy,232
10/14/2024,Logan,592
10/15/2024,Dokker,367
10/15/2024,Duster,879
10/15/2024,Jogger,704
10/15/2024,Lodgy,208
10/15/2024,Logan,597
10/16/2024,Dokker,389
10/16/2024,Duster,832
10/16/2024,Jogger,784
10/16/2024,Lodgy,213
10/16/2024,Logan,668
10/17/2024,Dokker,436
10/17/2024,Duster,999
10/17/2024,Jogger,798
10/17/2024,Lodgy,239
10/17/2024,Logan,710
10/18/2024,Dokker,496
10/18/2024,Duster,999
10/18/2024,Jogger,999
10/18/2024,Lodgy,272
10/18/2024,Logan,835
10/19/2024,Dokker,562
10/19/2024,Duster,999
10/19/2024,Jogger,988
10/19/2024,Lodgy,305
10/19/2024,Logan,884
10/20/2024,Dokker,337
10/20/2024,Duster,809
10/20/2024,Jogger,613
10/20/2024,Lodgy,176
10/20/2024,Logan,551
10/21/2024,Dokker,369
10/21/2024,Duster,921
10/21/2024,Jogger,761
10/21/2024,Lodgy,212
10/21/2024,Logan,677
10/22/2024,Dokker,367
10/22/2024,Duster,923
10/22/2024,Jogger,777
10/22/2024,Lodgy,230
10/22/2024,Logan,598
10/23/2024,Dokker,383
10/23/2024,Duster,999
10/23/2024,Jogger,742
10/23/2024,Lodgy,226
10/23/2024,Logan,587
10/24/2024,Dokker,393
10/24/2024,Duster,946
10/24/2024,Jogger,785
10/24/2024,Lodgy,232
10/24/2024,Logan,753
10/25/2024,Dokker,544
10/25/2024,Duster,999
10/25/2024,Jogger,999
10/25/2024,Lodgy,294
10/25/2024,Logan,899
10/26/2024,Dokker,584
10/26/2024,Duster,999
10/26/2024,Jogger,999
10/26/2024,Lodgy,355
10/26/2024,Logan,984
10/27/2024,Dokker,312
10/27/2024,Duster,741
10/27/2024,Jogger,604
10/27/2024,Lodgy,183
10/27/2024,Logan,529
10/28/2024,Dokker,383
10/28/2024,Duster,933
10/28/2024,Jogger,798
10/28/2024,Lodgy,244
10/28/2024,Logan,572
10/29/2024,Dokker,347
10/29/2024,Duster,836
10/29/2024,Jogger,670
10/29/2024,Lodgy,232
10/29/2024,Logan,585
10/30/2024,Dokker,400
10/30/2024,Duster,999
10/30/2024,Jogger,800
10/30/2024,Lodgy,238
10/30/2024,Logan,595
10/31/2024,Dokker,438
10/31/2024,Duster,999
10/31/2024,Jogger,899
10/31/2024,Lodgy,229
10/31/2024,Logan,730
11/01/2024,Dokker,464
11/01/2024,Duster,999
11/01/2024,Jogger,995
11/01/2024,Lodgy,311
11/01/2024,Logan,750
11/02/2024,Dokker,566
11/02/2024,Duster,999
11/02/2024,Jogger,999
11/02/2024,Lodgy,353
11/02/2024,Logan,883
11/03/2024,Dokker,297
11/03/2024,Duster,780
11/03/2024,Jogger,621
11/03/2024,Lodgy,179
11/03/2024,Logan,553
11/04/2024,Dokker,399
11/04/2024,Duster,974
11/04/2024,Jogger,777
11/04/2024,Lodgy,216
11/04/2024,Logan,590
11/05/2024,Dokker,319
11/05/2024,Duster,951
11/05/2024,Jogger,722
11/05/2024,Lodgy,209
11/05/2024,Logan,615
11/06/2024,Dokker,393
11/06/2024,Duster,941
11/06/2024,Jogger,806
11/06/2024,Lodgy,206
11/06/2024,Logan,680
11/07/2024,Dokker,432
11/07/2024,Duster,999
11/07/2024,Jogger,829
11/07/2024,Lodgy,248
11/07/2024,Logan,660
11/08/2024,Dokker,471
11/08/2024,Duster,999
11/08/2024,Jogger,999
11/08/2024,Lodgy,310
11/08/2024,Logan,889
11/09/2024,Dokker,543
11/09/2024,Duster,999
11/09/2024,Jogger,999
11/09/2024,Lodgy,323
11/09/2024,Logan,887
11/10/2024,Dokker,336
11/10/2024,Duster,751
11/10/2024,Jogger,665
11/10/2024,Lodgy,200
11/10/2024,Logan,516
11/11/2024,Dokker,380
11/11/2024,Duster,859
11/11/2024,Jogger,817
11/11/2024,Lodgy,204
11/11/2024,Logan,658
11/12/2024,Dokker,348
11/12/2024,Duster,899
11/12/2024,Jogger,767
11/12/2024,Lodgy,231
11/12/2024,Logan,566
11/13/2024,Dokker,357
11/13/2024,Duster,954
11/13/2024,Jogger,789
11/13/2024,Lodgy,229
11/13/2024,Logan,671
11/14/2024,Dokker,439
11/14/2024,Duster,999
11/14/2024,Jogger,894
11/14/2024,Lodgy,242
11/14/2024,Logan,758
11/15/2024,Dokker,542
11/15/2024,Duster,999
11/15/2024,Jogger,999
11/15/2024,Lodgy,327
11/15/2024,Logan,753
11/16/2024,Dokker,557
11/16/2024,Duster,999
11/16/2024,Jogger,999
11/16/2024,Lodgy,328
11/16/2024,Logan,855
11/17/2024,Dokker,308
11/17/2024,Duster,850
11/17/2024,Jogger,636
11/17/2024,Lodgy,174
11/17/2024,Logan,491
11/18/2024,Dokker,395
11/18/2024,Duster,902
11/18/2024,Jogger,814
11/18/2024,Lodgy,201
11/18/2024,Logan,671
11/19/2024,Dokker,319
11/19/2024,Duster,849
11/19/2024,Jogger,764
11/19/2024,Lodgy,221
11/19/2024,Logan,615
11/20/2024,Dokker,359
11/20/2024,Duster,857
11/20/2024,Jogger,820
11/20/2024,Lodgy,239
11/20/2024,Logan,561
11/21/2024,Dokker,403
11/21/2024,Duster,999
11/21/2024,Jogger,923
11/21/2024,Lodgy,255
11/21/2024,Logan,698
11/22/2024,Dokker,498
11/22/2024,Duster,999
11/22/2024,Jogger,999
11/22/2024,Lodgy,269
11/22/2024,Logan,783
11/23/2024,Dokker,546
11/23/2024,Duster,999
11/23/2024,Jogger,999
11/23/2024,Lodgy,346
11/23/2024,Logan,847
11/24/2024,Dokker,314
11/24/2024,Duster,768
11/24/2024,Jogger,674
11/24/2024,Lodgy,185
11/24/2024,Logan,533
11/25/2024,Dokker,402
11/25/2024,Duster,840
11/25/2024,Jogger,731
11/25/2024,Lodgy,199
11/25/2024,Logan,655
11/26/2024,Dokker,341
11/26/2024,Duster,814
11/26/2024,Jogger,769
11/26/2024,Lodgy,214
11/26/2024,Logan,546
11/27/2024,Dokker,394
11/27/2024,Duster,944
11/27/2024,Jogger,827
11/27/2024,Lodgy,243
11/27/2024,Logan,632
11/28/2024,Dokker,390
11/28/2024,Duster,999
11/28/2024,Jogger,851
11/28/2024,Lodgy,255
11/28/2024,Logan,742
11/29/2024,Dokker,475
11/29/2024,Duster,999
11/29/2024,Jogger,999
11/29/2024,Lodgy,271
11/29/2024,Logan,755
11/30/2024,Dokker,528
11/30/2024,Duster,999
11/30/2024,Jogger,999
11/30/2024,Lodgy,297
11/30/2024,Logan,851
12/01/2024,Dokker,305
12/01/2024,Duster,754
12/01/2024,Jogger,620
12/01/2024,Lodgy,170
12/01/2024,Logan,554
12/02/2024,Dokker,386
12/02/2024,Duster,865
12/02/2024,Jogger,777
12/02/2024,Lodgy,212
12/02/2024,Logan,584
12/03/2024,Dokker,320
12/03/2024,Duster,857
12/03/2024,Jogger,725
12/03/2024,Lodgy,225
12/03/2024,Logan,647
12/04/2024,Dokker,401
12/04/2024,Duster,901
12/04/2024,Jogger,799
12/04/2024,Lodgy,225
12/04/2024,Logan,675
12/05/2024,Dokker,412
12/05/2024,Duster,999
12/05/2024,Jogger,872
12/05/2024,Lodgy,251
12/05/2024,Logan,673
12/06/2024,Dokker,523
12/06/2024,Duster,999
12/06/2024,Jogger,999
12/06/2024,Lodgy,304
12/06/2024,Logan,848
12/07/2024,Dokker,558
12/07/2024,Duster,999
12/07/2024,Jogger,999
12/07/2024,Lodgy,319
12/07/2024,Logan,972
12/08/2024,Dokker,340
12/08/2024,Duster,785
12/08/2024,Jogger,609
12/08/2024,Lodgy,190
12/08/2024,Logan,528
12/09/2024,Dokker,383
12/09/2024,Duster,913
12/09/2024,Jogger,789
12/09/2024,Lodgy,227
12/09/2024,Logan,625
12/10/2024,Dokker,366
12/10/2024,Duster,954
12/10/2024,Jogger,659
12/10/2024,Lodgy,219
12/10/2024,Logan,613
12/11/2024,Dokker,365
12/11/2024,Duster,917
12/11/2024,Jogger,834
12/11/2024,Lodgy,238
12/11/2024,Logan,574
12/12/2024,Dokker,402
12/12/2024,Duster,999
12/12/2024,Jogger,842
12/12/2024,Lodgy,252
12/12/2024,Logan,669
12/13/2024,Dokker,514
12/13/2024,Duster,999
12/13/2024,Jogger,999
12/13/2024,Lodgy,296
12/13/2024,Logan,806
12/14/2024,Dokker,551
12/14/2024,Duster,999
12/14/2024,Jogger,999
12/14/2024,Lodgy,308
12/14/2024,Logan,920
12/15/2024,Dokker,368
12/15/2024,Duster,999
12/15/2024,Jogger,806
12/15/2024,Lodgy,232
12/15/2024,Logan,717
12/16/2024,Dokker,464
12/16/2024,Duster,999
12/16/2024,Jogger,999
12/16/2024,Lodgy,258
12/16/2024,Logan,826
12/17/2024,Dokker,433
12/17/2024,Duster,999
12/17/2024,Jogger,999
12/17/2024,Lodgy,283
12/17/2024,Logan,702
12/18/2024,Dokker,496
12/18/2024,Duster,999
12/18/2024,Jogger,925
12/18/2024,Lodgy,266
12/18/2024,Logan,801
12/19/2024,Dokker,586
12/19/2024,Duster,999
12/19/2024,Jogger,999
12/19/2024,Lodgy,314
12/19/2024,Logan,917
12/20/2024,Dokker,597
12/20/2024,Duster,999
12/20/2024,Jogger,999
12/20/2024,Lodgy,364
12/20/2024,Logan,999
12/21/2024,Dokker,659
12/21/2024,Duster,999
12/21/2024,Jogger,999
12/21/2024,Lodgy,378
12/21/2024,Logan,999
12/22/2024,Dokker,408
12/22/2024,Duster,999
12/22/2024,Jogger,820
12/22/2024,Lodgy,256
12/22/2024,Logan,696
12/23/2024,Dokker,496
12/23/2024,Duster,999
12/23/2024,Jogger,999
12/23/2024,Lodgy,266
12/23/2024,Logan,856
12/24/2024,Dokker,423
12/24/2024,Duster,999
12/24/2024,Jogger,962
12/24/2024,Lodgy,291
12/24/2024,Logan,731
12/25/2024,Dokker,526
12/25/2024,Duster,999
12/25/2024,Jogger,999
12/25/2024,Lodgy,297
12/25/2024,Logan,785
12/26/2024,Dokker,504
12/26/2024,Duster,999
12/26/2024,Jogger,999
12/26/2024,Lodgy,319
12/26/2024,Logan,976
12/27/2024,Dokker,698
12/27/2024,Duster,999
12/27/2024,Jogger,999
12/27/2024,Lodgy,410
12/27/2024,Logan,999
12/28/2024,Dokker,749
12/28/2024,Duster,999
12/28/2024,Jogger,999
12/28/2024,Lodgy,434
12/28/2024,Logan,999
12/29/2024,Dokker,403
12/29/2024,Duster,991
12/29/2024,Jogger,807
12/29/2024,Lodgy,230
12/29/2024,Logan,639
12/30/2024,Dokker,457
12/30/2024,Duster,999
12/30/2024,Jogger,992
12/30/2024,Lodgy,254
12/30/2024,Logan,826
12/31/2024,Dokker,431
12/31/2024,Duster,999
12/31/2024,Jogger,867
12/31/2024,Lodgy,243
12/31/2024,Logan,739
01/01/2025,Dokker,340
01/01/2025,Duster,819
01/01/2025,Jogger,744
01/01/2025,Lodgy,210
01/01/2025,Logan,619
01/02/2025,Dokker,430
01/02/2025,Duster,999
01/02/2025,Jogger,795
01/02/2025,Lodgy,233
01/02/2025,Logan,668
01/03/2025,Dokker,518
01/03/2025,Duster,999
01/03/2025,Jogger,991
01/03/2025,Lodgy,255
01/03/2025,Logan,820
01/04/2025,Dokker,540
01/04/2025,Duster,999
01/04/2025,Jogger,986
01/04/2025,Lodgy,318
01/04/2025,Logan,912
01/05/2025,Dokker,282
01/05/2025,Duster,699
01/05/2025,Jogger,621
01/05/2025,Lodgy,186
01/05/2025,Logan,519
01/06/2025,Dokker,329
01/06/2025,Duster,970
01/06/2025,Jogger,722
01/06/2025,Lodgy,226
01/06/2025,Logan,543
01/07/2025,Dokker,357
01/07/2025,Duster,823
01/07/2025,Jogger,733
01/07/2025,Lodgy,213
01/07/2025,Logan,584
01/08/2025,Dokker,377
01/08/2025,Duster,818
01/08/2025,Jogger,751
01/08/2025,Lodgy,209
01/08/2025,Logan,619
01/09/2025,Dokker,406
01/09/2025,Duster,959
01/09/2025,Jogger,910
01/09/2025,Lodgy,222
01/09/2025,Logan,688
01/10/2025,Dokker,521
01/10/2025,Duster,999
01/10/2025,Jogger,999
01/10/2025,Lodgy,303
01/10/2025,Logan,855
01/11/2025,Dokker,432
01/11/2025,Duster,999
01/11/2025,Jogger,761
01/11/2025,Lodgy,235
01/11/2025,Logan,675
01/12/2025,Dokker,251
01/12/2025,Duster,529
01/12/2025,Jogger,515
01/12/2025,Lodgy,139
01/12/2025,Logan,358
01/13/2025,Dokker,276
01/13/2025,Duster,706
01/13/2025,Jogger,550
01/13/2025,Lodgy,157
01/13/2025,Logan,503
01/14/2025,Dokker,283
01/14/2025,Duster,607
01/14/2025,Jogger,527
01/14/2025,Lodgy,159
01/14/2025,Logan,431
01/15/2025,Dokker,275
01/15/2025,Duster,720
01/15/2025,Jogger,599
01/15/2025,Lodgy,153
01/15/2025,Logan,457
01/16/2025,Dokker,276
01/16/2025,Duster,785
01/16/2025,Jogger,659
01/16/2025,Lodgy,192
01/16/2025,Logan,542
01/17/2025,Dokker,397
01/17/2025,Duster,954
01/17/2025,Jogger,751
01/17/2025,Lodgy,229
01/17/2025,Logan,675
01/18/2025,Dokker,419
01/18/2025,Duster,951
01/18/2025,Jogger,869
01/18/2025,Lodgy,206
01/18/2025,Logan,707
01/19/2025,Dokker,241
01/19/2025,Duster,620
01/19/2025,Jogger,500
01/19/2025,Lodgy,123
01/19/2025,Logan,362
01/20/2025,Dokker,260
01/20/2025,Duster,680
01/20/2025,Jogger,524
01/20/2025,Lodgy,168
01/20/2025,Logan,446
01/21/2025,Dokker,256
01/21/2025,Duster,710
01/21/2025,Jogger,568
01/21/2025,Lodgy,154
01/21/2025,Logan,426
01/22/2025,Dokker,282
01/22/2025,Duster,679
01/22/2025,Jogger,635
01/22/2025,Lodgy,145
01/22/2025,Logan,496
01/23/2025,Dokker,301
01/23/2025,Duster,810
01/23/2025,Jogger,618
01/23/2025,Lodgy,176
01/23/2025,Logan,481
01/24/2025,Dokker,357
01/24/2025,Duster,901
01/24/2025,Jogger,759
01/24/2025,Lodgy,225
01/24/2025,Logan,631
01/25/2025,Dokker,421
01/25/2025,Duster,999
01/25/2025,Jogger,906
01/25/2025,Lodgy,247
01/25/2025,Logan,669
01/26/2025,Dokker,244
01/26/2025,Duster,563
01/26/2025,Jogger,447
01/26/2025,Lodgy,127
01/26/2025,Logan,408
01/27/2025,Dokker,266
01/27/2025,Duster,759
01/27/2025,Jogger,623
01/27/2025,Lodgy,153
01/27/2025,Logan,420
01/28/2025,Dokker,239
01/28/2025,Duster,657
01/28/2025,Jogger,533
01/28/2025,Lodgy,158
01/28/2025,Logan,482
01/29/2025,Dokker,292
01/29/2025,Duster,754
01/29/2025,Jogger,548
01/29/2025,Lodgy,167
01/29/2025,Logan,503
01/30/2025,Dokker,331
01/30/2025,Duster,788
01/30/2025,Jogger,658
01/30/2025,Lodgy,191
01/30/2025,Logan,504
01/31/2025,Dokker,368
01/31/2025,Duster,951
01/31/2025,Jogger,788
01/31/2025,Lodgy,217
01/31/2025,Logan,609
02/01/2025,Dokker,362
02/01/2025,Duster,945
02/01/2025,Jogger,814
02/01/2025,Lodgy,206
02/01/2025,Logan,736
02/02/2025,Dokker,241
02/02/2025,Duster,616
02/02/2025,Jogger,481
02/02/2025,Lodgy,141
02/02/2025,Logan,396
02/03/2025,Dokker,284
02/03/2025,Duster,670
02/03/2025,Jogger,582
02/03/2025,Lodgy,165
02/03/2025,Logan,494
02/04/2025,Dokker,238
02/04/2025,Duster,673
02/04/2025,Jogger,553
02/04/2025,Lodgy,143
02/04/2025,Logan,475
02/05/2025,Dokker,292
02/05/2025,Duster,703
02/05/2025,Jogger,568
02/05/2025,Lodgy,143
02/05/2025,Logan,491
02/06/2025,Dokker,297
02/06/2025,Duster,716
02/06/2025,Jogger,708
02/06/2025,Lodgy,186
02/06/2025,Logan,511
02/07/2025,Dokker,370
02/07/2025,Duster,999
02/07/2025,Jogger,710
02/07/2025,Lodgy,204
02/07/2025,Logan,658
02/08/2025,Dokker,386
02/08/2025,Duster,999
02/08/2025,Jogger,773
02/08/2025,Lodgy,213
02/08/2025,Logan,658
02/09/2025,Dokker,235
02/09/2025,Duster,616
02/09/2025,Jogger,514
02/09/2025,Lodgy,128
02/09/2025,Logan,372
02/10/2025,Dokker,295
02/10/2025,Duster,769
02/10/2025,Jogger,621
02/10/2025,Lodgy,159
02/10/2025,Logan,502
02/11/2025,Dokker,239
02/11/2025,Duster,695
02/11/2025,Jogger,575
02/11/2025,Lodgy,134
02/11/2025,Logan,435
02/12/2025,Dokker,254
02/12/2025,Duster,670
02/12/2025,Jogger,621
02/12/2025,Lodgy,159
02/12/2025,Logan,491
02/13/2025,Dokker,273
02/13/2025,Duster,789
02/13/2025,Jogger,669
02/13/2025,Lodgy,178
02/13/2025,Logan,536
02/14/2025,Dokker,339
02/14/2025,Duster,872
02/14/2025,Jogger,814
02/14/2025,Lodgy,193
02/14/2025,Logan,578
02/15/2025,Dokker,389
02/15/2025,Duster,964
02/15/2025,Jogger,867
02/15/2025,Lodgy,223
02/15/2025,Logan,714
02/16/2025,Dokker,224
02/16/2025,Duster,613
02/16/2025,Jogger,536
02/16/2025,Lodgy,123
02/16/2025,Logan,377
02/17/2025,Dokker,290
02/17/2025,Duster,706
02/17/2025,Jogger,595
02/17/2025,Lodgy,145
02/17/2025,Logan,435
02/18/2025,Dokker,252
02/18/2025,Duster,660
02/18/2025,Jogger,595
02/18/2025,Lodgy,142
02/18/2025,Logan,411
02/19/2025,Dokker,259
02/19/2025,Duster,708
02/19/2025,Jogger,586
02/19/2025,Lodgy,151
02/19/2025,Logan,481
02/20/2025,Dokker,304
02/20/2025,Duster,714
02/20/2025,Jogger,653
02/20/2025,Lodgy,175
02/20/2025,Logan,565
02/21/2025,Dokker,340
02/21/2025,Duster,863
02/21/2025,Jogger,769
02/21/2025,Lodgy,212
02/21/2025,Logan,618
02/22/2025,Dokker,355
02/22/2025,Duster,999
02/22/2025,Jogger,891
02/22/2025,Lodgy,228
02/22/2025,Logan,628
02/23/2025,Dokker,215
02/23/2025,Duster,620
02/23/2025,Jogger,524
02/23/2025,Lodgy,132
02/23/2025,Logan,413
02/24/2025,Dokker,278
02/24/2025,Duster,724
02/24/2025,Jogger,594
02/24/2025,Lodgy,147
02/24/2025,Logan,452
02/25/2025,Dokker,267
02/25/2025,Duster,715
02/25/2025,Jogger,561
02/25/2025,Lodgy,149
02/25/2025,Logan,433
02/26/2025,Dokker,290
02/26/2025,Duster,684
02/26/2025,Jogger,610
02/26/2025,Lodgy,152
02/26/2025,Logan,494
02/27/2025,Dokker,284
02/27/2025,Duster,815
02/27/2025,Jogger,634
02/27/2025,Lodgy,165
02/27/2025,Logan,541
02/28/2025,Dokker,335
02/28/2025,Duster,914
02/28/2025,Jogger,824
02/28/2025,Lodgy,214
02/28/2025,Logan,616
03/01/2025,Dokker,395
03/01/2025,Duster,950
03/01/2025,Jogger,886
03/01/2025,Lodgy,228
03/01/2025,Logan,640
03/02/2025,Dokker,230
03/02/2025,Duster,604
03/02/2025,Jogger,486
03/02/2025,Lodgy,128
03/02/2025,Logan,405
03/03/2025,Dokker,249
03/03/2025,Duster,699
03/03/2025,Jogger,535
03/03/2025,Lodgy,148
03/03/2025,Logan,484
03/04/2025,Dokker,254
03/04/2025,Duster,736
03/04/2025,Jogger,570
03/04/2025,Lodgy,138
03/04/2025,Logan,430
03/05/2025,Dokker,254
03/05/2025,Duster,643
03/05/2025,Jogger,569
03/05/2025,Lodgy,139
03/05/2025,Logan,438
03/06/2025,Dokker,296
03/06/2025,Duster,747
03/06/2025,Jogger,619
03/06/2025,Lodgy,179
03/06/2025,Logan,557
03/07/2025,Dokker,375
03/07/2025,Duster,991
03/07/2025,Jogger,847
03/07/2025,Lodgy,214
03/07/2025,Logan,652
03/08/2025,Dokker,422
03/08/2025,Duster,978
03/08/2025,Jogger,919
03/08/2025,Lodgy,235
03/08/2025,Logan,618
03/09/2025,Dokker,248
03/09/2025,Duster,576
03/09/2025,Jogger,474
03/09/2025,Lodgy,134
03/09/2025,Logan,384
03/10/2025,Dokker,259
03/10/2025,Duster,775
03/10/2025,Jogger,548
03/10/2025,Lodgy,168
03/10/2025,Logan,489
03/11/2025,Dokker,260
03/11/2025,Duster,701
03/11/2025,Jogger,536
03/11/2025,Lodgy,150
03/11/2025,Logan,478
03/12/2025,Dokker,265
03/12/2025,Duster,666
03/12/2025,Jogger,537
03/12/2025,Lodgy,161
03/12/2025,Logan,504
03/13/2025,Dokker,332
03/13/2025,Duster,771
03/13/2025,Jogger,679
03/13/2025,Lodgy,162
03/13/2025,Logan,494
03/14/2025,Dokker,390
03/14/2025,Duster,999
03/14/2025,Jogger,774
03/14/2025,Lodgy,220
03/14/2025,Logan,591
03/15/2025,Dokker,375
03/15/2025,Duster,999
03/15/2025,Jogger,828
03/15/2025,Lodgy,230
03/15/2025,Logan,670
03/16/2025,Dokker,229
03/16/2025,Duster,652
03/16/2025,Jogger,473
03/16/2025,Lodgy,126
03/16/2025,Logan,422
03/17/2025,Dokker,288
03/17/2025,Duster,694
03/17/2025,Jogger,551
03/17/2025,Lodgy,149
03/17/2025,Logan,432
03/18/2025,Dokker,264
03/18/2025,Duster,662
03/18/2025,Jogger,554
03/18/2025,Lodgy,139
03/18/2025,Logan,403
03/19/2025,Dokker,286
03/19/2025,Duster,746
03/19/2025,Jogger,588
03/19/2025,Lodgy,138
03/19/2025,Logan,421
03/20/2025,Dokker,293
03/20/2025,Duster,752
03/20/2025,Jogger,614
03/20/2025,Lodgy,181
03/20/2025,Logan,486
03/21/2025,Dokker,385
03/21/2025,Duster,976
